material,wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
makrolon-dark_grey_752,173.232,4.276,#N/A,,173.232,26.024,#N/A,,173.232,16.4309867814325,#N/A,#N/A,#N/A
makrolon-dark_grey_752,173.496,6.514,4.276,,173.496,28.858,26.024,,173.496,22.5725968535588,0.164309867814325,16.4309867814325,#N/A
makrolon-dark_grey_752,173.761,8.068,4.4998,,173.761,31.733,26.3074,,173.761,25.4246368134119,0.171046929761208,17.1046929761208,#N/A
makrolon-dark_grey_752,174.025,9.387,4.85662,,174.025,33.08,26.84996,,174.025,28.3766626360339,0.180879971515786,18.0879971515786,#N/A
makrolon-dark_grey_752,174.29,8.843,5.309658,,174.29,33.457,27.472964,,174.29,26.4309412081179,0.193268480241156,19.3268480241156,#N/A
makrolon-dark_grey_752,174.555,9.579,5.6629922,,174.555,34.767,28.0713676,,174.555,27.5519889550436,0.20173552926577,20.173552926577,#N/A
makrolon-dark_grey_752,174.819,11.488,6.05459298,,174.819,37.221,28.74093084,,174.819,30.8642970366191,0.210660991242968,21.0660991242968,#N/A
makrolon-dark_grey_752,175.084,11.488,6.597933682,,175.084,37.766,29.588937756,,175.084,30.4188953026532,0.222986500441777,22.2986500441777,#N/A
makrolon-dark_grey_752,175.348,12.125,7.0869403138,,175.348,37.13,30.4066439804,,175.348,32.6555346081336,0.233072098268004,23.3072098268004,#N/A
makrolon-dark_grey_752,175.613,12.125,7.59074628242,,175.613,39.312,31.07897958236,,175.613,30.8429995929996,0.244240524767049,24.4240524767049,#N/A
makrolon-dark_grey_752,175.877,12.125,8.044171654178,,175.877,42.312,31.902281624124,,175.877,28.6561731896389,0.252150355543696,25.2150355543696,#N/A
makrolon-dark_grey_752,176.142,12.216,8.4522544887602,,176.142,41.584,32.9432534617116,,176.142,29.3766833397461,0.256570119845141,25.6570119845141,#N/A
makrolon-dark_grey_752,176.406,11.579,8.82862903988418,,176.406,41.493,33.8073281155404,,176.406,27.9059118405514,0.26114542414329,26.114542414329,#N/A
makrolon-dark_grey_752,176.671,10.67,9.10366613589576,,176.671,39.948,34.5758953039864,,176.671,26.7097226394313,0.263295167221488,26.3295167221488,#N/A
makrolon-dark_grey_752,176.935,9.488,9.26029952230619,,176.935,39.857,35.1131057735878,,176.935,23.8051032440976,0.263727725539785,26.3727725539785,#N/A
makrolon-dark_grey_752,177.2,10.215,9.28306957007557,,177.2,39.584,35.587495196229,,177.2,25.8058811641067,0.260852007675416,26.0852007675417,#N/A
makrolon-dark_grey_752,177.464,9.761,9.37626261306801,,177.464,37.584,35.9871456766061,,177.464,25.9711579395487,0.260544770550202,26.0544770550202,#N/A
makrolon-dark_grey_752,177.729,7.852,9.41473635176121,,177.729,36.038,36.1468311089455,,177.729,21.7881125478661,0.260458138733807,26.0458138733807,#N/A
makrolon-dark_grey_752,177.993,7.215,9.25846271658509,,177.993,36.856,36.1359479980509,,177.993,19.5761884089429,0.256211978085768,25.6211978085768,#N/A
makrolon-dark_grey_752,178.258,6.579,9.05411644492658,,178.258,38.766,36.2079531982458,,178.258,16.9710571119022,0.250058775632897,25.0058775632897,#N/A
makrolon-dark_grey_752,178.523,5.852,8.80660480043392,,178.523,38.402,36.4637578784213,,178.523,15.2387896463726,0.24151665414731,24.151665414731,#N/A
makrolon-dark_grey_752,178.787,5.488,8.51114432039053,,178.787,37.584,36.6575820905791,,178.787,14.6019582801192,0.232179642927891,23.2179642927891,#N/A
makrolon-dark_grey_752,179.052,5.942,8.20882988835148,,179.052,38.311,36.7502238815212,,179.052,15.5099057711884,0.22336816000947,22.336816000947,#N/A
makrolon-dark_grey_752,179.316,6.852,7.98214689951633,,179.316,36.856,36.9063014933691,,179.316,18.5912741480356,0.216281409313,21.6281409313,#N/A
makrolon-dark_grey_752,179.581,5.67,7.8691322095647,,179.581,37.856,36.9012713440322,,179.581,14.9778106508876,0.213248268229038,21.3248268229038,#N/A
makrolon-dark_grey_752,179.845,5.942,7.64921898860823,,179.845,36.583,36.996744209629,,179.845,16.2425170161004,0.206753841507421,20.6753841507421,#N/A
makrolon-dark_grey_752,180.11,4.942,7.47849708974741,,180.11,36.492,36.9553697886661,,180.11,13.5426942891593,0.202365640839589,20.2365640839589,#N/A
makrolon-dark_grey_752,180.374,3.761,7.22484738077267,,180.374,36.674,36.9090328097995,,180.374,10.2552216829361,0.195747404653054,19.5747404653054,#N/A
makrolon-dark_grey_752,180.639,5.579,6.8784626426954,,180.639,37.128,36.8855295288195,,180.639,15.026395173454,0.186481331041245,18.6481331041245,#N/A
makrolon-dark_grey_752,180.903,7.851,6.74851637842586,,180.903,37.583,36.9097765759376,,180.903,20.8897639890376,0.182838180137492,18.2838180137492,#N/A
makrolon-dark_grey_752,181.168,8.67,6.85876474058327,,181.168,35.674,36.9770989183438,,181.168,24.3034142512754,0.185486826744559,18.5486826744559,#N/A
makrolon-dark_grey_752,181.432,8.76,7.03988826652495,,181.432,36.037,36.8467890265094,,181.432,24.3083497516441,0.191058392129097,19.1058392129097,#N/A
makrolon-dark_grey_752,181.697,9.033,7.21189943987245,,181.697,35.855,36.7658101238585,,181.697,25.1931390322131,0.196157773093443,19.6157773093443,#N/A
