material,wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
plexiglas_WH10,173.232,17.286,#N/A,,173.232,26.786,#N/A,,173.232,64.5337116404092,#N/A,#N/A,#N/A
plexiglas_WH10,173.496,17.215,17.286,,173.496,28.501,26.786,,173.496,60.4013894249325,0.645337116404092,64.5337116404092,#N/A
plexiglas_WH10,173.761,19.161,17.2789,,173.761,31.911,26.9575,,173.761,60.0451255053117,0.6409681906705,64.09681906705,#N/A
plexiglas_WH10,174.025,20.231,17.46711,,174.025,31.675,27.45285,,174.025,63.8705603788477,0.636258530535081,63.6258530535081,#N/A
plexiglas_WH10,174.29,22.386,17.743499,,174.29,32.086,27.875065,,174.29,69.7687464937979,0.636536596416905,63.6536596416905,#N/A
plexiglas_WH10,174.555,24.786,18.2077491,,174.555,34.241,28.2961585,,174.555,72.3869045880669,0.643470706456496,64.3470706456496,#N/A
plexiglas_WH10,174.819,27.604,18.86557419,,174.819,36.968,28.89064265,,174.819,74.6699848517637,0.652999464863063,65.2999464863063,#N/A
plexiglas_WH10,175.084,27.15,19.739416771,,175.084,38.604,29.698378385,,175.084,70.3294995337271,0.664663117800733,66.4663117800733,#N/A
plexiglas_WH10,175.348,28.149,20.4804750939,,175.348,38.968,30.5889405465,,175.348,72.2361938000411,0.669538556353936,66.9538556353936,#N/A
plexiglas_WH10,175.613,29.331,21.24732758451,,175.613,39.24,31.42684649185,,175.613,74.7477064220183,0.676088438909075,67.6088438909075,#N/A
plexiglas_WH10,175.877,28.058,22.055694826059,,175.877,40.604,32.208161842665,,175.877,69.101566348143,0.684785891656897,68.4785891656897,#N/A
plexiglas_WH10,176.142,28.24,22.6559253434531,,176.142,41.24,33.0477456583985,,176.142,68.4772065955383,0.685551310447571,68.5551310447571,#N/A
plexiglas_WH10,176.406,29.513,23.2143328091078,,176.406,39.694,33.8669710925587,,176.406,74.3512873482138,0.685456421410196,68.5456421410195,#N/A
plexiglas_WH10,176.671,29.967,23.844199528197,,176.671,37.24,34.4496739833028,,176.671,80.4699248120301,0.692145868775244,69.2145868775244,#N/A
plexiglas_WH10,176.935,29.967,24.4564795753773,,176.935,36.058,34.7287065849725,,176.935,83.1077708136891,0.704215099849411,70.4215099849411,#N/A
plexiglas_WH10,177.2,27.876,25.0075316178396,,177.2,36.421,34.8616359264753,,177.2,76.5382608934406,0.717336721391434,71.7336721391434,#N/A
plexiglas_WH10,177.464,24.876,25.2943784560556,,177.464,35.512,35.0175723338277,,177.464,70.049560711872,0.722333867548571,72.2333867548571,#N/A
plexiglas_WH10,177.729,23.512,25.2525406104501,,177.729,36.33,35.067015100445,,177.729,64.7178640242224,0.720122329719749,72.0122329719749,#N/A
plexiglas_WH10,177.993,23.876,25.0784865494051,,177.993,36.876,35.1933135904005,,177.993,64.7467187330513,0.712592364597507,71.2592364597507,#N/A
plexiglas_WH10,178.258,25.148,24.9582378944645,,178.258,36.876,35.3615822313604,,178.258,68.1961167154789,0.705800937615578,70.5800937615578,#N/A
plexiglas_WH10,178.523,25.694,24.9772141050181,,178.523,37.694,35.5130240082244,,178.523,68.1646946463628,0.703325464461536,70.3325464461536,#N/A
plexiglas_WH10,178.787,26.784,25.0488926945163,,178.787,36.057,35.731121607402,,178.787,74.2823862218155,0.701038522376729,70.1038522376729,#N/A
plexiglas_WH10,179.052,25.875,25.2224034250647,,179.052,35.148,35.7637094466618,,179.052,73.6172755206555,0.70525132362686,70.525132362686,#N/A
plexiglas_WH10,179.316,25.602,25.2876630825582,,179.316,36.148,35.7021385019956,,179.316,70.8254951864557,0.708295473144969,70.8295473144969,#N/A
plexiglas_WH10,179.581,25.602,25.3190967743024,,179.581,36.784,35.746724651796,,179.581,69.6009134406264,0.708291375529709,70.8291375529709,#N/A
