material,wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
plexiglas_8C01,173.232,15.315,#N/A,,173.232,26.786,#N/A,,173.232,57.175390129172,#N/A,#N/A,#N/A
plexiglas_8C01,173.496,14.386,15.315,,173.496,28.501,26.786,,173.496,50.4754219150205,0.57175390129172,57.175390129172,#N/A
plexiglas_8C01,173.761,15.315,15.2221,,173.761,31.911,26.9575,,173.761,47.9928551283257,0.564670314383752,56.4670314383752,#N/A
plexiglas_8C01,174.025,16.704,15.23139,,174.025,31.675,27.45285,,174.025,52.7355958958169,0.554819991367016,55.4819991367017,#N/A
plexiglas_8C01,174.29,17.315,15.378651,,174.29,32.086,27.875065,,174.29,53.9643458206071,0.551699197831467,55.1699197831467,#N/A
plexiglas_8C01,174.555,17.997,15.5722859,,174.555,34.241,28.2961585,,174.555,52.5597967349084,0.550332155511498,55.0332155511498,#N/A
plexiglas_8C01,174.819,17.178,15.81475731,,174.819,36.968,28.89064265,,174.819,46.4672148885523,0.54740067576863,54.740067576863,#N/A
plexiglas_8C01,175.084,18.633,15.951081579,,175.084,38.604,29.698378385,,175.084,48.2670189617656,0.537102779559727,53.7102779559727,#N/A
plexiglas_8C01,175.348,18.451,16.2192734211,,175.348,38.968,30.5889405465,,175.348,47.3491069595566,0.530233251996556,53.0233251996556,#N/A
plexiglas_8C01,175.613,20.542,16.44244607899,,175.613,39.24,31.42684649185,,175.613,52.3496432212029,0.52319745422927,52.319745422927,#N/A
plexiglas_8C01,175.877,20.541,16.852401471091,,175.877,40.604,32.208161842665,,175.877,50.5886119594129,0.523233879456207,52.3233879456207,#N/A
plexiglas_8C01,176.142,20.814,17.2212613239819,,176.142,41.24,33.0477456583985,,176.142,50.470417070805,0.521102452856884,52.1102452856884,#N/A
plexiglas_8C01,176.406,23.269,17.5805351915837,,176.406,39.694,33.8669710925587,,176.406,58.6209502695621,0.519105624873745,51.9105624873745,#N/A
plexiglas_8C01,176.671,22.996,18.1493816724253,,176.671,37.24,34.4496739833028,,176.671,61.750805585392,0.52683754514548,52.683754514548,#N/A
plexiglas_8C01,176.935,22.359,18.6340435051828,,176.935,36.058,34.7287065849725,,176.935,62.00843086139,0.536560250511776,53.6560250511776,#N/A
plexiglas_8C01,177.2,22.723,19.0065391546645,,177.2,36.421,34.8616359264753,,177.2,62.389830043107,0.545199289980257,54.5199289980257,#N/A
plexiglas_8C01,177.464,22.45,19.3781852391981,,177.464,35.512,35.0175723338277,,177.464,63.218067132237,0.553384599436618,55.3384599436618,#N/A
plexiglas_8C01,177.729,23.177,19.6853667152783,,177.729,36.33,35.067015100445,,177.729,63.7957610789981,0.561364195352586,56.1364195352586,#N/A
plexiglas_8C01,177.993,22.632,20.0345300437504,,177.993,36.876,35.1933135904005,,177.993,61.373250894891,0.569270921088123,56.9270921088123,#N/A
plexiglas_8C01,178.258,23.268,20.2942770393754,,178.258,36.876,35.3615822313604,,178.258,63.0979498861048,0.573907493918002,57.3907493918002,#N/A
plexiglas_8C01,178.523,23.45,20.5916493354379,,178.523,37.694,35.5130240082244,,178.523,62.2114925452327,0.579833734538323,57.9833734538323,#N/A
plexiglas_8C01,178.787,24.995,20.8774844018941,,178.787,36.057,35.731121607402,,178.787,69.3207976259811,0.584294124077235,58.4294124077235,#N/A
plexiglas_8C01,179.052,24.904,21.2892359617047,,179.052,35.148,35.7637094466618,,179.052,70.854671674064,0.595274827222707,59.5274827222707,#N/A
plexiglas_8C01,179.316,25.813,21.6507123655342,,179.316,36.148,35.7021385019956,,179.316,71.409206595109,0.606426205094802,60.6426205094802,#N/A
plexiglas_8C01,179.581,25.995,22.0669411289808,,179.581,36.784,35.746724651796,,179.581,70.6693127446716,0.617313651640307,61.7313651640307,#N/A
plexiglas_8C01,179.845,25.358,22.4597470160827,,179.845,37.693,35.8504521866164,,179.845,67.275090865678,0.626484343884156,62.6484343884156,#N/A
plexiglas_8C01,180.11,24.358,22.7495723144744,,180.11,37.693,36.0347069679548,,180.11,64.6220783699891,0.631323915987588,63.1323915987588,#N/A
plexiglas_8C01,180.374,24.358,22.910415083027,,180.374,36.693,36.2005362711593,,180.374,66.3832338593192,0.632875019072012,63.2875019072012,#N/A
plexiglas_8C01,180.639,24.722,23.0551735747243,,180.639,33.693,36.2497826440434,,180.639,73.3742913958389,0.636008601792617,63.6008601792617,#N/A
