material,wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
plexiglas_5C18,173.232,13.524,#N/A,,173.232,26.786,#N/A,,173.232,50.4890614500112,#N/A,#N/A,#N/A
plexiglas_5C18,173.496,15.143,13.524,,173.496,28.501,26.786,,173.496,53.1314690712607,0.504890614500112,50.4890614500112,#N/A
plexiglas_5C18,173.761,16.108,13.6859,,173.761,31.911,26.9575,,173.761,50.4778916361129,0.507684317907818,50.7684317907818,#N/A
plexiglas_5C18,174.025,18.746,13.92811,,174.025,31.675,27.45285,,174.025,59.1823204419889,0.507346596072903,50.7346596072903,#N/A
plexiglas_5C18,174.29,19.857,14.409899,,174.29,32.086,27.875065,,174.29,61.8868042136758,0.516945843893099,51.6945843893099,#N/A
plexiglas_5C18,174.555,22.767,14.9546091,,174.555,34.241,28.2961585,,174.555,66.4904646476446,0.528503157062822,52.8503157062822,#N/A
plexiglas_5C18,174.819,27.494,15.73584819,,174.819,36.968,28.89064265,,174.819,74.3724302099113,0.544669372039739,54.4669372039739,#N/A
plexiglas_5C18,175.084,27.857,16.911663371,,175.084,38.604,29.698378385,,175.084,72.1609159672573,0.569447366848208,56.9447366848208,#N/A
plexiglas_5C18,175.348,29.13,18.0061970339,,175.348,38.968,30.5889405465,,175.348,74.7536440156025,0.588650561680217,58.8650561680217,#N/A
plexiglas_5C18,175.613,29.403,19.11857733051,,175.613,39.24,31.42684649185,,175.613,74.9311926605505,0.608351758598117,60.8351758598117,#N/A
plexiglas_5C18,175.877,27.766,20.147019597459,,175.877,40.604,32.208161842665,,175.877,68.3824253768102,0.625525284425607,62.5525284425607,#N/A
plexiglas_5C18,176.142,28.948,20.9089176377131,,176.142,41.24,33.0477456583985,,176.142,70.1939864209505,0.632688167412093,63.2688167412093,#N/A
plexiglas_5C18,176.406,28.584,21.7128258739418,,176.406,39.694,33.8669710925587,,176.406,72.0108832569154,0.641120985239586,64.1120985239586,#N/A
plexiglas_5C18,176.671,29.311,22.3999432865476,,176.671,37.24,34.4496739833028,,176.671,78.7083780880773,0.650222213928774,65.0222213928774,#N/A
plexiglas_5C18,176.935,28.13,23.0910489578929,,176.935,36.058,34.7287065849725,,176.935,78.0132009540185,0.664898040512819,66.4898040512819,#N/A
plexiglas_5C18,177.2,27.675,23.5949440621036,,177.2,36.421,34.8616359264753,,177.2,75.9863814832102,0.676816891549965,67.6816891549965,#N/A
plexiglas_5C18,177.464,25.675,24.0029496558932,,177.464,35.512,35.0175723338277,,177.464,72.2995043928813,0.685454417772583,68.5454417772583,#N/A
plexiglas_5C18,177.729,24.766,24.1701546903039,,177.729,36.33,35.067015100445,,177.729,68.1695568400771,0.689256117781099,68.9256117781099,#N/A
plexiglas_5C18,177.993,24.766,24.2297392212735,,177.993,36.876,35.1933135904005,,177.993,67.160212604404,0.6884756435064,68.84756435064,#N/A
plexiglas_5C18,178.258,24.129,24.2833652991462,,178.258,36.876,35.3615822313604,,178.258,65.4328018223235,0.686716028153583,68.6716028153583,#N/A
plexiglas_5C18,178.523,25.675,24.2679287692315,,178.523,37.694,35.5130240082244,,178.523,68.1142887462196,0.683352923243354,68.3352923243354,#N/A
plexiglas_5C18,178.787,27.765,24.4086358923084,,178.787,36.057,35.731121607402,,178.787,77.0030784591064,0.683119778900307,68.3119778900307,#N/A
plexiglas_5C18,179.052,28.493,24.7442723030775,,179.052,35.148,35.7637094466618,,179.052,81.0657789916923,0.691882153331475,69.1882153331475,#N/A
plexiglas_5C18,179.316,28.765,25.1191450727698,,179.316,36.148,35.7021385019956,,179.316,79.5756335066947,0.703575363458011,70.3575363458011,#N/A
plexiglas_5C18,179.581,28.674,25.4837305654928,,179.581,36.784,35.746724651796,,179.581,77.9523705959113,0.712896938495103,71.2896938495103,#N/A
plexiglas_5C18,179.845,27.583,25.8027575089435,,179.845,37.693,35.8504521866164,,179.845,73.1780436685857,0.719733111722818,71.9733111722818,#N/A
plexiglas_5C18,180.11,27.765,25.9807817580492,,180.11,37.693,36.0347069679548,,180.11,73.6608919428011,0.720993285200115,72.0993285200115,#N/A
plexiglas_5C18,180.374,26.219,26.1592035822443,,180.374,36.693,36.2005362711593,,180.374,71.4550459215654,0.722619228242901,72.2619228242901,#N/A
plexiglas_5C18,180.639,24.674,26.1651832240198,,180.639,33.693,36.2497826440434,,180.639,73.2318285697326,0.721802485850749,72.1802485850749,#N/A
plexiglas_5C18,180.903,24.765,26.0160649016179,,180.903,31.511,35.994104379639,,180.903,78.5916029323094,0.722786838289397,72.2786838289397,#N/A
plexiglas_5C18,181.168,25.492,25.8909584114561,,181.168,31.874,35.5457939416751,,181.168,79.9774110560331,0.728383179566587,72.8383179566587,#N/A
plexiglas_5C18,181.432,23.219,25.8510625703105,,181.432,33.056,35.1786145475076,,181.432,70.2414085188771,0.734851639350362,73.4851639350362,#N/A
plexiglas_5C18,181.697,21.765,25.5878563132794,,181.697,34.329,34.9663530927569,,181.697,63.4012059774535,0.731785103393577,73.1785103393577,#N/A
plexiglas_5C18,181.961,21.674,25.2055706819515,,181.961,33.965,34.9026177834812,,181.961,63.8127484174886,0.722168487140837,72.2168487140837,#N/A
plexiglas_5C18,182.226,22.401,24.8524136137563,,182.226,35.237,34.8088560051331,,182.226,63.5723813037432,0.713968123804226,71.3968123804226,#N/A
plexiglas_5C18,182.491,22.037,24.6072722523807,,182.491,35.146,34.8516704046198,,182.491,62.7013031354919,0.706057183678602,70.6057183678602,#N/A
plexiglas_5C18,182.755,23.31,24.3502450271426,,182.755,34.237,34.8811033641578,,182.755,68.0842363524842,0.698092740155801,69.8092740155801,65.7625090995574
plexiglas_5C18,183.02,23.582,24.2462205244284,,183.02,33.783,34.816693027742,,183.02,69.8043394606755,0.696396424126465,69.6396424126465,66.2805255664816
plexiglas_5C18,183.284,25.855,24.1797984719855,,183.284,36.146,34.7133237249678,,183.284,71.529353178775,0.69655670726206,69.655670726206,66.7962428170901
plexiglas_5C18,183.549,24.855,24.347318624787,,183.549,39.419,34.856591352471,,183.549,63.0533499074051,0.698499700632976,69.8499700632976,67.292367614439
plexiglas_5C18,183.813,25.037,24.3980867623083,,183.813,42.419,35.3128322172239,,183.813,59.0230792805111,0.690912771091979,69.0912771091979,67.7305060903783
plexiglas_5C18,184.078,22.673,24.4619780860774,,184.078,41.418,36.0234489955015,,184.078,54.7418996571539,0.679057079990652,67.9057079990652,68.0971064299627
plexiglas_5C18,184.342,22.673,24.2830802774697,,184.342,38.873,36.5629040959514,,184.342,58.3258302677951,0.664145282709055,66.4145282709055,68.3969176478666
plexiglas_5C18,184.607,24.764,24.1220722497227,,184.607,38.327,36.7939136863562,,184.607,64.6124142249589,0.655599522664195,65.5599522664195,68.6271047624215
plexiglas_5C18,184.871,26.127,24.1862650247505,,184.871,37.691,36.9472223177206,,184.871,69.318935554907,0.654616599233503,65.4616599233503,68.8160049188367
plexiglas_5C18,185.136,26.764,24.3803385222754,,185.136,36.782,37.0216000859486,,185.136,72.7638518840737,0.658543619553842,65.8543619553843,68.9702240513964
plexiglas_5C18,185.4,28.491,24.6187046700479,,185.4,38.509,36.9976400773537,,185.4,73.9853021371628,0.665412837645205,66.5412837645205,69.0988838855372
plexiglas_5C18,185.665,29.127,25.0059342030431,,185.665,40.6,37.1487760696183,,185.665,71.7413793103448,0.673129423057732,67.3129423057732,69.2211448504243
plexiglas_5C18,185.929,30.127,25.4180407827388,,185.929,39.963,37.4938984626565,,185.929,75.3872331907014,0.677924724420291,67.7924724420291,69.3423493962952
plexiglas_5C18,186.194,29.763,25.8889367044649,,186.194,37.236,37.7408086163909,,186.194,79.9307122139865,0.685966667211823,68.5966667211823,69.4692193304092
plexiglas_5C18,186.459,31.4,26.2763430340184,,186.459,36.872,37.6903277547518,,186.459,85.1594706009981,0.69716408955095,69.716408955095,69.5973455087764
plexiglas_5C18,186.723,30.49,26.7887087306166,,186.723,36.599,37.6084949792766,,186.723,83.3082871116697,0.712304726508677,71.2304726508677,69.7251106127037
plexiglas_5C18,186.988,32.945,27.1588378575549,,186.988,37.326,37.5075454813489,,186.988,88.2628730643519,0.724089980003089,72.4089980003089,69.8721926153024
plexiglas_5C18,187.252,33.581,27.7374540717994,,187.252,37.963,37.489390933214,,187.252,88.4571819929932,0.739874758734082,73.9874758734082,70.0485511495089
plexiglas_5C18,187.517,33.308,28.3218086646195,,187.517,38.69,37.5367518398926,,187.517,86.0894287929698,0.75450877543752,75.450877543752,70.256564520416
plexiglas_5C18,187.781,31.945,28.8204277981575,,187.781,40.326,37.6520766559034,,187.781,79.2168824083718,0.765440590741995,76.5440590741995,70.4770159114309
plexiglas_5C18,188.046,31.672,29.1328850183418,,188.046,41.599,37.919468990313,,188.046,76.1364455876343,0.76828304282911,76.828304282911,70.704525155342
plexiglas_5C18,188.31,29.763,29.3867965165076,,188.31,40.417,38.2874220912817,,188.31,73.6398050325358,0.767531343490455,76.7531343490456,70.9238312309692
plexiglas_5C18,188.575,28.853,29.4244168648569,,188.575,41.235,38.5003798821536,,188.575,69.9721110706924,0.764263026882398,76.4263026882398,71.1009042148505
plexiglas_5C18,188.839,28.49,29.3672751783712,,188.839,42.598,38.7738418939382,,188.839,66.881074228837,0.757399157367544,75.7399157367544,71.2203265965226
plexiglas_5C18,189.104,28.399,29.2795476605341,,189.104,41.78,39.1562577045444,,189.104,67.9727142173289,0.747761644676681,74.7761644676681,71.295066315768
plexiglas_5C18,189.368,28.853,29.1914928944806,,189.368,40.78,39.4186319340899,,189.368,70.7528200098087,0.740550634615894,74.0550634615894,71.3421284524946
plexiglas_5C18,189.633,31.308,29.1576436050326,,189.633,39.143,39.5547687406809,,189.633,79.9836496947092,0.737146102311674,73.7146102311674,71.4025691558016
plexiglas_5C18,189.897,30.762,29.3726792445293,,189.897,38.507,39.5135918666128,,189.897,79.886773833329,0.743356345423709,74.3356345423709,71.4732736417846
plexiglas_5C18,190.162,33.489,29.5116113200764,,190.162,37.416,39.4129326799516,,190.162,89.5044900577293,0.748779888056599,74.8779888056599,71.5839048170691
plexiglas_5C18,190.427,33.671,29.9093501880688,,190.427,35.961,39.2132394119564,,190.427,93.6319902116182,0.762736020706037,76.2736020706037,71.7352589868695
plexiglas_5C18,190.691,33.489,30.2855151692619,,190.691,35.688,38.8880154707608,,190.691,93.8382649630128,0.778787881115534,77.8787881115534,71.9114006792958
plexiglas_5C18,190.956,33.125,30.6058636523357,,190.956,35.506,38.5680139236847,,190.956,93.2940911395257,0.793555605764303,79.3555605764303,72.1050184423107
plexiglas_5C18,191.22,32.944,30.8577772871021,,191.22,34.688,38.2618125313162,,191.22,94.9723247232472,0.806490211665898,80.6490211665898,72.3423508442668
plexiglas_5C18,191.485,32.58,31.0663995583919,,191.485,32.415,37.9044312781846,,191.485,100.509023600185,0.819598092117313,81.9598092117313,72.6491767202517
plexiglas_5C18,191.749,31.398,31.2177596025527,,191.749,31.688,37.3554881503661,,191.749,99.0848270638728,0.835694061255273,83.5694061255273,73.0142852430813
plexiglas_5C18,192.014,33.943,31.2357836422975,,192.014,32.688,36.7887393353295,,192.014,103.839329417523,0.849058277251176,84.9058277251176,73.4467548798414
plexiglas_5C18,192.278,35.034,31.5065052780677,,192.278,32.96,36.3786654017966,,192.278,106.292475728155,0.866070949279842,86.6070949279842,73.9494112708933
plexiglas_5C18,192.543,33.761,31.8592547502609,,192.543,34.869,36.0367988616169,,192.543,96.8223923829189,0.884075604844982,88.4075604844982,74.4787296352669
plexiglas_5C18,192.807,31.852,32.0494292752348,,192.807,35.142,35.9200189754552,,192.807,90.6379830402367,0.892244218944728,89.2244218944728,75.0113606011017
plexiglas_5C18,193.072,30.761,32.0296863477114,,193.072,34.778,35.8422170779097,,193.072,88.4495945712807,0.893630164620924,89.3630164620925,75.536337692312
plexiglas_5C18,193.336,30.488,31.9028177129402,,193.336,34.142,35.7357953701187,,193.336,89.2976392712788,0.892741224380764,89.2741224380764,76.0818809948524
plexiglas_5C18,193.601,28.397,31.7613359416462,,193.601,33.505,35.5764158331069,,193.601,84.7545142516042,0.892763793031944,89.2763793031945,76.6478896174406
plexiglas_5C18,193.865,27.67,31.4249023474816,,193.865,33.505,35.3692742497962,,193.865,82.5846888524101,0.888480270348286,88.8480270348286,77.2380797361845
plexiglas_5C18,194.13,28.67,31.0494121127334,,194.13,35.596,35.1828468248166,,194.13,80.542757613215,0.8825156266443,88.25156266443,77.8303119584647
plexiglas_5C18,194.395,30.397,30.8114709014601,,194.395,35.687,35.2241621423349,,194.395,85.1766749796845,0.874725444907848,87.4725444907848,78.4189223943742
plexiglas_5C18,194.659,31.852,30.7700238113141,,194.659,35.687,35.2704459281014,,194.659,89.2537898954802,0.872402460520022,87.2402460520022,79.0024190485344
plexiglas_5C18,194.924,29.033,30.8782214301827,,194.924,34.505,35.3121013352913,,194.924,84.1414287784379,0.87443738159311,87.443738159311,79.5586091044261
plexiglas_5C18,195.188,27.761,30.6936992871644,,195.188,34.141,35.2313912017622,,195.188,81.3127910723178,0.871203158325159,87.1203158325159,80.0786860728017
plexiglas_5C18,195.453,27.76,30.400429358448,,195.453,33.504,35.1223520815859,,195.453,82.8557784145177,0.86555790135668,86.555790135668,80.5762193545254
plexiglas_5C18,195.717,28.579,30.1363864226032,,195.717,32.959,34.9605168734273,,195.717,86.7107618556388,0.862012038658076,86.2012038658076,81.0533234705347
plexiglas_5C18,195.982,29.306,29.9806477803429,,195.982,34.868,34.7603651860846,,195.982,84.0484111506252,0.862495190135252,86.2495190135252,81.4941987691839
plexiglas_5C18,196.246,29.033,29.9131830023086,,196.246,37.231,34.7711286674762,,196.246,77.9807149955682,0.860287950051171,86.0287950051171,81.871026662265
plexiglas_5C18,196.511,29.851,29.8251647020777,,196.511,37.322,35.0171158007285,,196.511,79.9823160602326,0.851731046948681,85.1731046948681,82.2011477148655
plexiglas_5C18,196.775,28.942,29.8277482318699,,196.775,34.595,35.2476042206557,,196.775,83.6594883653707,0.846234769465278,84.6234769465279,82.4860453236293
plexiglas_5C18,197.04,27.124,29.739173408683,,197.04,31.595,35.1823437985901,,197.04,85.8490267447381,0.845286873976677,84.5286873976677,82.7346291748632
plexiglas_5C18,197.304,27.669,29.4776560678147,,197.304,32.14,34.8236094187311,,197.304,86.0889856876167,0.846484800394041,84.6484800394041,82.957288717476
plexiglas_5C18,197.569,25.851,29.2967904610332,,197.569,33.14,34.555248476858,,197.569,78.0054315027158,0.847824621508757,84.7824621508757,83.1546275825003
plexiglas_5C18,197.833,26.305,28.9522114149299,,197.833,33.867,34.4137236291722,,197.833,77.6714796114212,0.841298422888111,84.1298422888111,83.3367930042501
plexiglas_5C18,198.098,28.578,28.6874902734369,,198.098,33.594,34.359051266255,,198.098,85.0687622789784,0.834932549537877,83.4932549537877,83.5319643198718
plexiglas_5C18,198.363,27.669,28.6765412460932,,198.363,32.594,34.2825461396295,,198.363,84.889857028901,0.836476413662405,83.6476413662405,83.7488944115574
plexiglas_5C18,198.627,27.123,28.5757871214839,,198.627,33.776,34.1136915256665,,198.627,80.3025817148271,0.837663291291239,83.7663291291239,83.9825938403638
plexiglas_5C18,198.892,25.396,28.4305084093355,,198.892,32.23,34.0799223730999,,198.892,78.796152652808,0.834230433335036,83.4230433335036,84.2238916307236
plexiglas_5C18,199.156,25.941,28.1270575684019,,199.156,31.503,33.8949301357899,,199.156,82.34453861537,0.829830817049019,82.9830817049019,84.4727754552317
plexiglas_5C18,199.421,27.85,27.9084518115617,,199.421,32.139,33.6557371222109,,199.421,86.6548430256075,0.829233117379673,82.9233117379674,84.7145491542729
plexiglas_5C18,199.685,29.305,27.9026066304056,,199.685,34.048,33.5040634099898,,199.685,86.0696663533835,0.832812614068953,83.2812614068953,84.9493107963235
plexiglas_5C18,199.95,31.305,28.042845967365,,199.95,35.23,33.5584570689908,,199.95,88.858927050809,0.835641695615308,83.5641695615308,85.1613016453012
plexiglas_5C18,200.214,32.032,28.3690613706285,,200.214,34.593,33.7256113620918,,200.214,92.5967681322811,0.841172634827782,84.1172634827782,85.3533557823701
plexiglas_5C18,200.479,33.304,28.7353552335657,,200.479,34.411,33.8123502258826,,200.479,96.7830054343088,0.849847911831027,84.9847911831027,85.537891423886
plexiglas_5C18,200.743,33.123,29.1922197102091,,200.743,34.047,33.8722152032943,,200.743,97.2861045025993,0.861833793125226,86.1833793125226,85.7176153221055
plexiglas_5C18,201.008,31.941,29.5852977391882,,201.008,34.684,33.8896936829649,,201.008,92.0914542728636,0.872988054007099,87.2988054007099,85.8751382178285
