material,wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
plexiglas_7C27,173.232,10.567,#N/A,,173.232,26.786,#N/A,,173.232,39.4497125363996,#N/A,#N/A,#N/A
plexiglas_7C27,173.496,9.043,10.567,,173.496,28.501,26.786,,173.496,31.7287112732887,0.394497125363996,39.4497125363996,#N/A
plexiglas_7C27,173.761,9.9,10.4146,,173.761,31.911,26.9575,,173.761,31.023784901758,0.386334044329036,38.6334044329036,#N/A
plexiglas_7C27,174.025,10.234,10.36314,,174.025,31.675,27.45285,,174.025,32.3093922651934,0.3774886760391,37.74886760391,#N/A
plexiglas_7C27,174.29,11.3,10.350226,,174.29,32.086,27.875065,,174.29,35.217852022689,0.37130769022422,37.130769022422,#N/A
plexiglas_7C27,174.555,12.355,10.4452034,,174.555,34.241,28.2961585,,174.555,36.0824742268041,0.369138566989579,36.9138566989579,#N/A
plexiglas_7C27,174.819,14.355,10.63618306,,174.819,36.968,28.89064265,,174.819,38.8308807617399,0.368153217941658,36.8153217941658,#N/A
plexiglas_7C27,175.084,13.264,11.008064754,,175.084,38.604,29.698378385,,175.084,34.3591337685214,0.370662149000025,37.0662149000025,#N/A
plexiglas_7C27,175.348,13.536,11.2336582786,,175.348,38.968,30.5889405465,,175.348,34.7361938000411,0.367245745615906,36.7245745615906,#N/A
plexiglas_7C27,175.613,13.355,11.46389245074,,175.613,39.24,31.42684649185,,175.613,34.0341488277268,0.364780235067905,36.4780235067905,#N/A
plexiglas_7C27,175.877,11.9,11.653003205666,,175.877,40.604,32.208161842665,,175.877,29.3074573933603,0.361802802115509,36.1802802115509,#N/A
plexiglas_7C27,176.142,12.354,11.6777028850994,,176.142,41.24,33.0477456583985,,176.142,29.9563530552861,0.353358531798423,35.3358531798423,#N/A
plexiglas_7C27,176.406,12.445,11.7453325965895,,176.406,39.694,33.8669710925587,,176.406,31.3523454426362,0.346807884427851,34.6807884427851,#N/A
plexiglas_7C27,176.671,10.536,11.8152993369305,,176.671,37.24,34.4496739833028,,176.671,28.2921589688507,0.34297274751155,34.297274751155,#N/A
plexiglas_7C27,176.935,11.082,11.6873694032375,,176.935,36.058,34.7287065849725,,176.935,30.7338177380886,0.336533391321136,33.6533391321136,#N/A
plexiglas_7C27,177.2,11.263,11.6268324629137,,177.2,36.421,34.8616359264753,,177.2,30.9244666538535,0.333513679261502,33.3513679261502,#N/A
plexiglas_7C27,177.464,10.627,11.5904492166223,,177.464,35.512,35.0175723338277,,177.464,29.9250957422843,0.330989513097278,33.0989513097278,#N/A
plexiglas_7C27,177.729,9.263,11.4941042949601,,177.729,36.33,35.067015100445,,177.729,25.4968345719791,0.327775382707559,32.7775382707559,#N/A
plexiglas_7C27,177.993,9.354,11.2709938654641,,177.993,36.876,35.1933135904005,,177.993,25.3660917670029,0.320259524199462,32.0259524199462,#N/A
plexiglas_7C27,178.258,10.536,11.0792944789177,,178.258,36.876,35.3615822313604,,178.258,28.5714285714286,0.313314444088761,31.3314444088761,#N/A
plexiglas_7C27,178.523,9.263,11.0249650310259,,178.523,37.694,35.5130240082244,,178.523,24.5742027908951,0.3104484999214,31.04484999214,#N/A
plexiglas_7C27,178.787,9.899,10.8487685279233,,178.787,36.057,35.731121607402,,178.787,27.4537537787392,0.30362238966705,30.362238966705,#N/A
plexiglas_7C27,179.052,9.445,10.753791675131,,179.052,35.148,35.7637094466618,,179.052,26.8720837601001,0.300690052612391,30.0690052612391,#N/A
plexiglas_7C27,179.316,10.99,10.6229125076179,,179.316,36.148,35.7021385019956,,179.316,30.4027885360186,0.297542751032242,29.7542751032242,#N/A
plexiglas_7C27,179.581,11.536,10.6596212568561,,179.581,36.784,35.746724651796,,179.581,31.3614615050022,0.298198544361477,29.8198544361477,#N/A
