material,wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
plexiglas_WN770,173.232,13.11,#N/A,,173.232,26.786,#N/A,,173.232,48.9434779362353,#N/A,#N/A,#N/A
plexiglas_WN770,173.496,13.943,13.11,,173.496,28.501,26.786,,173.496,48.921090488053,0.489434779362353,48.9434779362353,#N/A
plexiglas_WN770,173.761,13.193,13.1933,,173.761,31.911,26.9575,,173.761,41.3431105261509,0.489411110080682,48.9411110080683,#N/A
plexiglas_WN770,174.025,11.943,13.19327,,174.025,31.675,27.45285,,174.025,37.7048145224941,0.480579247691952,48.0579247691952,#N/A
plexiglas_WN770,174.29,12.243,13.068243,,174.29,32.086,27.875065,,174.29,38.1568285233435,0.468814799176253,46.8814799176253,#N/A
plexiglas_WN770,174.555,11.761,12.9857187,,174.555,34.241,28.2961585,,174.555,34.3477118074823,0.458921612981493,45.8921612981493,#N/A
plexiglas_WN770,174.819,13.852,12.86324683,,174.819,36.968,28.89064265,,174.819,37.4702445358148,0.445239207235149,44.5239207235149,#N/A
plexiglas_WN770,175.084,13.943,12.962122147,,175.084,38.604,29.698378385,,175.084,36.1180188581494,0.436458919708117,43.6458919708117,#N/A
plexiglas_WN770,175.348,12.216,13.0602099323,,175.348,38.968,30.5889405465,,175.348,31.3487990145761,0.426958557536389,42.6958557536389,#N/A
plexiglas_WN770,175.613,11.943,12.97578893907,,175.613,39.24,31.42684649185,,175.613,30.4357798165138,0.412888672824206,41.2888672824206,#N/A
plexiglas_WN770,175.877,12.852,12.872510045163,,175.877,40.604,32.208161842665,,175.877,31.6520539848291,0.399666087994852,39.9666087994852,#N/A
plexiglas_WN770,176.142,11.125,12.8704590406467,,176.142,41.24,33.0477456583985,,176.142,26.9762366634336,0.389450438577068,38.9450438577068,#N/A
plexiglas_WN770,176.406,9.125,12.695913136582,,176.406,39.694,33.8669710925587,,176.406,22.9883609613544,0.374875955156545,37.4875955156545,#N/A
plexiglas_WN770,176.671,8.306,12.3388218229238,,176.671,37.24,34.4496739833028,,176.671,22.3039742212674,0.358169480178659,35.8169480178659,#N/A
plexiglas_WN770,176.935,9.397,11.9355396406314,,176.935,36.058,34.7287065849725,,176.935,26.0607909479172,0.343679359651018,34.3679359651018,#N/A
plexiglas_WN770,177.2,9.306,11.6816856765683,,177.2,36.421,34.8616359264753,,177.2,25.5511929930535,0.335087134212677,33.5087134212677,#N/A
plexiglas_WN770,177.464,9.579,11.4441171089115,,177.464,35.512,35.0175723338277,,177.464,26.9739806262672,0.326810693780054,32.6810693780054,#N/A
plexiglas_WN770,177.729,10.215,11.2576053980203,,177.729,36.33,35.067015100445,,177.729,28.1172584640793,0.321031184598243,32.1031184598243,#N/A
plexiglas_WN770,177.993,9.943,11.1533448582183,,177.993,36.876,35.1933135904005,,177.993,26.9633365874824,0.316916587850385,31.6916587850385,#N/A
plexiglas_WN770,178.258,11.306,11.0323103723965,,178.258,36.876,35.3615822313604,,178.258,30.6595075387786,0.311985767498052,31.1985767498052,#N/A
plexiglas_WN770,178.523,9.033,11.0596793351568,,178.523,37.694,35.5130240082244,,178.523,23.9640261049504,0.31142600902124,31.142600902124,#N/A
plexiglas_WN770,178.787,8.852,10.8570114016411,,178.787,36.057,35.731121607402,,178.787,24.5500180270128,0.303853081381919,30.3853081381919,#N/A
plexiglas_WN770,179.052,10.761,10.656510261477,,179.052,35.148,35.7637094466618,,179.052,30.6162512803004,0.297969937301113,29.7969937301113,#N/A
plexiglas_WN770,179.316,13.942,10.6669592353293,,179.316,36.148,35.7021385019956,,179.316,38.5692154476043,0.298776479026126,29.8776479026126,#N/A
plexiglas_WN770,179.581,15.033,10.9944633117964,,179.581,36.784,35.746724651796,,179.581,40.8683123096999,0.307565613881886,30.7565613881886,#N/A
plexiglas_WN770,179.845,14.397,11.3983169806167,,179.845,37.693,35.8504521866164,,179.845,38.1954209004324,0.317940675372344,31.7940675372344,#N/A
plexiglas_WN770,180.11,15.851,11.6981852825551,,180.11,37.693,36.0347069679548,,180.11,42.052901069164,0.324636614721416,32.4636614721416,#N/A
plexiglas_WN770,180.374,17.033,12.1134667542996,,180.374,36.693,36.2005362711593,,180.374,46.4202981495108,0.334621196314991,33.4621196314991,#N/A
