material,wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
plexiglas_WN670,173.232,26.925,#N/A,,173.232,26.786,#N/A,,173.232,100.518927798103,#N/A,#N/A,#N/A
plexiglas_WN670,173.496,26.472,26.925,,173.496,28.501,26.786,,173.496,92.8809515455598,1.00518927798103,100.518927798103,#N/A
plexiglas_WN670,173.761,29.258,26.8797,,173.761,31.911,26.9575,,173.761,91.6862523894582,0.997113975702495,99.7113975702495,#N/A
plexiglas_WN670,174.025,30.536,27.11753,,174.025,31.675,27.45285,,174.025,96.4041041831097,0.987785603316231,98.7785603316231,#N/A
plexiglas_WN670,174.29,31.258,27.459377,,174.29,32.086,27.875065,,174.29,97.419435267718,0.985087460782603,98.5087460782603,#N/A
plexiglas_WN670,174.555,32.303,27.8392393,,174.555,34.241,28.2961585,,174.555,94.3401185713034,0.983852253301451,98.3852253301451,#N/A
plexiglas_WN670,174.819,34.758,28.28561537,,174.819,36.968,28.89064265,,174.819,94.0218567409652,0.979058019327237,97.9058019327237,#N/A
plexiglas_WN670,175.084,33.939,28.932853833,,175.084,38.604,29.698378385,,175.084,87.9157600248679,0.974223355158454,97.4223355158454,#N/A
plexiglas_WN670,175.348,33.485,29.4334684497,,175.348,38.968,30.5889405465,,175.348,85.9294805994662,0.962225821615381,96.2225821615381,#N/A
plexiglas_WN670,175.613,35.03,29.83862160473,,175.613,39.24,31.42684649185,,175.613,89.2711518858308,0.949462798071964,94.9462798071964,#N/A
plexiglas_WN670,175.877,34.484,30.357759444257,,175.877,40.604,32.208161842665,,175.877,84.9275933405576,0.942548649393681,94.2548649393681,#N/A
plexiglas_WN670,176.142,34.848,30.7703834998313,,176.142,41.24,33.0477456583985,,176.142,84.5004849660524,0.931088728952728,93.1088728952728,#N/A
plexiglas_WN670,176.406,37.03,31.1781451498482,,176.406,39.694,33.8669710925587,,176.406,93.2886582355016,0.920606246854438,92.0606246854438,#N/A
plexiglas_WN670,176.671,35.484,31.7633306348634,,176.671,37.24,34.4496739833028,,176.671,95.2846401718582,0.922021225810687,92.2021225810687,#N/A
plexiglas_WN670,176.935,35.029,32.135397571377,,176.935,36.058,34.7287065849725,,176.935,97.1462643518776,0.925326645631034,92.5326645631034,#N/A
plexiglas_WN670,177.2,36.12,32.4247578142393,,177.2,36.421,34.8616359264753,,177.2,99.1735537190083,0.930098572615025,93.0098572615025,#N/A
plexiglas_WN670,177.464,36.665,32.7942820328154,,177.464,35.512,35.0175723338277,,177.464,103.246789817526,0.936509296537824,93.6509296537824,#N/A
plexiglas_WN670,177.729,37.756,33.1813538295338,,177.729,36.33,35.067015100445,,177.729,103.92513074594,0.946226923919533,94.6226923919533,#N/A
plexiglas_WN670,177.993,38.211,33.6388184465805,,177.993,36.876,35.1933135904005,,177.993,103.620240807029,0.955829815802169,95.5829815802169,#N/A
plexiglas_WN670,178.258,39.392,34.0960366019224,,178.258,36.876,35.3615822313604,,178.258,106.822865820588,0.964211283840245,96.4211283840245,#N/A
plexiglas_WN670,178.523,39.847,34.6256329417302,,178.523,37.694,35.5130240082244,,178.523,105.711784368865,0.97501223589721,97.501223589721,#N/A
