material,wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
plexiglas_7C14,173.232,20.663,#N/A,,173.232,26.786,#N/A,,173.232,77.1410438288658,#N/A,#N/A,#N/A
plexiglas_7C14,173.496,19.686,20.663,,173.496,28.501,26.786,,173.496,69.0712606575208,0.771410438288658,77.1410438288658,#N/A
plexiglas_7C14,173.761,23.204,20.5653,,173.761,31.911,26.9575,,173.761,72.7147378646862,0.762878605211908,76.2878605211908,#N/A
plexiglas_7C14,174.025,24.385,20.82917,,174.025,31.675,27.45285,,174.025,76.9850039463299,0.758725232535055,75.8725232535056,#N/A
plexiglas_7C14,174.29,26.029,21.184753,,174.29,32.086,27.875065,,174.29,81.1226079910241,0.759989366840938,75.9989366840938,#N/A
plexiglas_7C14,174.555,26.92,21.6691777,,174.555,34.241,28.2961585,,174.555,78.6191992056307,0.76579927625158,76.579927625158,#N/A
plexiglas_7C14,174.819,28.011,22.19425993,,174.819,36.968,28.89064265,,174.819,75.7709370266176,0.768216207540818,76.8216207540818,#N/A
plexiglas_7C14,175.084,28.92,22.775933937,,175.084,38.604,29.698378385,,175.084,74.914516630401,0.766908335591267,76.6908335591267,#N/A
plexiglas_7C14,175.348,30.465,23.3903405433,,175.348,38.968,30.5889405465,,175.348,78.1795319236296,0.76466657966604,76.466657966604,#N/A
plexiglas_7C14,175.613,31.01,24.09780648897,,175.613,39.24,31.42684649185,,175.613,79.026503567788,0.766790473082285,76.6790473082285,#N/A
plexiglas_7C14,175.877,29.738,24.789025840073,,175.877,40.604,32.208161842665,,175.877,73.2390897448527,0.769650437090013,76.9650437090013,#N/A
plexiglas_7C14,176.142,28.374,25.2839232560657,,176.142,41.24,33.0477456583985,,176.142,68.8021338506305,0.765072556458635,76.5072556458635,#N/A
plexiglas_7C14,176.406,28.737,25.5929309304591,,176.406,39.694,33.8669710925587,,176.406,72.3963319393359,0.755689986580538,75.5689986580538,#N/A
plexiglas_7C14,176.671,27.192,25.9073378374132,,176.671,37.24,34.4496739833028,,176.671,73.0182599355532,0.752034340004788,75.2034340004788,#N/A
plexiglas_7C14,176.935,25.828,26.0358040536719,,176.935,36.058,34.7287065849725,,176.935,71.6290420988408,0.749691152187564,74.9691152187564,#N/A
plexiglas_7C14,177.2,23.192,26.0150236483047,,177.2,36.421,34.8616359264753,,177.2,63.6775486669779,0.746236456119602,74.6236456119602,#N/A
plexiglas_7C14,177.464,22.192,25.7327212834742,,177.464,35.512,35.0175723338277,,177.464,62.4915521513854,0.734851663563664,73.4851663563664,#N/A
plexiglas_7C14,177.729,21.737,25.3786491551268,,177.729,36.33,35.067015100445,,177.729,59.832094687586,0.723718545260637,72.3718545260637,#N/A
plexiglas_7C14,177.993,22.191,25.0144842396141,,177.993,36.876,35.1933135904005,,177.993,60.1773511226814,0.710773771709784,71.0773771709784,#N/A
plexiglas_7C14,178.258,23.464,24.7321358156527,,178.258,36.876,35.3615822313604,,178.258,63.6294608959757,0.699406934164813,69.9406934164813,#N/A
plexiglas_7C14,178.523,24.828,24.6053222340874,,178.523,37.694,35.5130240082244,,178.523,65.8672467766753,0.692853479005031,69.2853479005031,#N/A
