material,wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
plexiglas_3C02,173.232,24.091,#N/A,,173.232,26.786,#N/A,,173.232,89.9387739864108,#N/A,#N/A,#N/A
plexiglas_3C02,173.496,22.044,24.091,,173.496,28.501,26.786,,173.496,77.3446545735237,0.899387739864108,89.9387739864108,#N/A
plexiglas_3C02,173.761,21.133,23.8863,,173.761,31.911,26.9575,,173.761,66.2248127604901,0.886072521561717,88.6072521561717,#N/A
plexiglas_3C02,174.025,21.536,23.61097,,174.025,31.675,27.45285,,174.025,67.9905288082084,0.860055331231548,86.0055331231548,#N/A
plexiglas_3C02,174.29,22.158,23.403473,,174.29,32.086,27.875065,,174.29,69.0581562051985,0.839584517560766,83.9584517560766,#N/A
plexiglas_3C02,174.555,22.94,23.2789257,,174.555,34.241,28.2961585,,174.555,66.9957069010835,0.822688553288956,82.2688553288956,#N/A
plexiglas_3C02,174.819,24.121,23.24503313,,174.819,36.968,28.89064265,,174.819,65.2483228738368,0.804586918041437,80.4586918041437,#N/A
plexiglas_3C02,175.084,24.03,23.332629817,,175.084,38.604,29.698378385,,175.084,62.247435498912,0.78565332808827,78.565332808827,#N/A
plexiglas_3C02,175.348,22.939,23.4023668353,,175.348,38.968,30.5889405465,,175.348,58.8662492301375,0.765059737839718,76.5059737839718,#N/A
plexiglas_3C02,175.613,21.666,23.35603015177,,175.613,39.24,31.42684649185,,175.613,55.2140672782875,0.743187203266703,74.3187203266703,#N/A
plexiglas_3C02,175.877,21.303,23.187027136593,,175.877,40.604,32.208161842665,,175.877,52.4652743572062,0.719911532047693,71.9911532047693,#N/A
plexiglas_3C02,176.142,21.848,22.9986244229337,,176.142,41.24,33.0477456583985,,176.142,52.9776915615907,0.695921127591013,69.5921127591013,#N/A
plexiglas_3C02,176.406,22.211,22.8835619806403,,176.406,39.694,33.8669710925587,,176.406,55.9555600342621,0.67568965403193,67.568965403193,#N/A
plexiglas_3C02,176.671,22.211,22.8163057825763,,176.671,37.24,34.4496739833028,,176.671,59.6428571428571,0.66230832238456,66.230832238456,#N/A
plexiglas_3C02,176.935,22.757,22.7557752043187,,176.935,36.058,34.7287065849725,,176.935,63.1122081091575,0.655243959306142,65.5243959306142,#N/A
plexiglas_3C02,177.2,22.302,22.7558976838868,,177.2,36.421,34.8616359264753,,177.2,61.2339035172016,0.652748991237244,65.2748991237244,#N/A
plexiglas_3C02,177.464,23.12,22.7105079154981,,177.464,35.512,35.0175723338277,,177.464,65.1047533228205,0.648546041370186,64.8546041370186,#N/A
plexiglas_3C02,177.729,23.483,22.7514571239483,,177.729,36.33,35.067015100445,,177.729,64.6380401871731,0.648799364838429,64.879936483843,#N/A
plexiglas_3C02,177.993,22.756,22.8246114115535,,177.993,36.876,35.1933135904005,,177.993,61.7095129623604,0.648549655687416,64.8549655687416,#N/A
plexiglas_3C02,178.258,22.847,22.8177502703981,,178.258,36.876,35.3615822313604,,178.258,61.956285931229,0.645269493913149,64.5269493913149,#N/A
plexiglas_3C02,178.523,24.392,22.8206752433583,,178.523,37.694,35.5130240082244,,178.523,64.7105640154932,0.642600169393441,64.2600169393441,#N/A
