material,wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
plexiglas_8A570,173.232,16.957,#N/A,,173.232,26.786,#N/A,,173.232,63.3054580751139,#N/A,#N/A,#N/A
plexiglas_8A570,173.496,8.957,16.957,,173.496,28.501,26.786,,173.496,31.4269674748254,0.633054580751139,63.3054580751139,#N/A
plexiglas_8A570,173.761,7.957,16.157,,173.761,31.911,26.9575,,173.761,24.9349754003322,0.599350830010201,59.9350830010201,#N/A
plexiglas_8A570,174.025,-2.043,15.337,,174.025,31.675,27.45285,,174.025,-6.44988161010261,0.558666950790173,55.8666950790173,#N/A
plexiglas_8A570,174.29,5.957,13.599,,174.29,32.086,27.875065,,174.29,18.5657296016954,0.487855364642199,48.7855364642199,#N/A
plexiglas_8A570,174.555,12.957,12.8348,,174.555,34.241,28.2961585,,174.555,37.8406004497532,0.453588072741393,45.3588072741393,#N/A
plexiglas_8A570,174.819,9.957,12.84702,,174.819,36.968,28.89064265,,174.819,26.9341051720407,0.444677543370604,44.4677543370604,#N/A
plexiglas_8A570,175.084,27.957,12.558018,,175.084,38.604,29.698378385,,175.084,72.4199564811937,0.42285197653562,42.2851976535621,#N/A
plexiglas_8A570,175.348,19.957,14.0979162,,175.348,38.968,30.5889405465,,175.348,51.2138164647916,0.460882787966094,46.0882787966094,#N/A
plexiglas_8A570,175.613,19.957,14.68382458,,175.613,39.24,31.42684649185,,175.613,50.8588175331295,0.467238244340169,46.7238244340169,#N/A
plexiglas_8A570,175.877,24.957,15.211142122,,175.877,40.604,32.208161842665,,175.877,61.4643877450498,0.472276008680829,47.2276008680829,#N/A
plexiglas_8A570,176.142,15.957,16.1857279098,,176.142,41.24,33.0477456583985,,176.142,38.6930164888458,0.4897679883253,48.97679883253,#N/A
plexiglas_8A570,176.406,24.957,16.16285511882,,176.406,39.694,33.8669710925587,,176.406,62.8734821383584,0.477245369083843,47.7245369083843,#N/A
plexiglas_8A570,176.671,2.957,17.042269606938,,176.671,37.24,34.4496739833028,,176.671,7.94038668098818,0.494700461177024,49.4700461177024,#N/A
plexiglas_8A570,176.935,-2.043,15.6337426462442,,176.935,36.058,34.7287065849725,,176.935,-5.66587165122858,0.450167719549023,45.0167719549023,#N/A
plexiglas_8A570,177.2,13.957,13.8660683816198,,177.2,36.421,34.8616359264753,,177.2,38.321298152165,0.397745774491591,39.7745774491591,#N/A
plexiglas_8A570,177.464,12.957,13.8751615434578,,177.464,35.512,35.0175723338277,,177.464,36.4862581662537,0.396234250940751,39.6234250940751,#N/A
plexiglas_8A570,177.729,10.957,13.783345389112,,177.729,36.33,35.067015100445,,177.729,30.1596476740985,0.393057274753252,39.3057274753252,#N/A
