wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
173.232,17.315,#N/A,,173.232,26.024,#N/A,,173.232,66.5347371656932,#N/A,#N/A,#N/A
173.496,15.529,17.315,,173.496,28.858,26.024,,173.496,53.8117679672881,0.665347371656932,66.5347371656932,#N/A
173.761,16.19,17.1364,,173.761,31.733,26.3074,,173.761,51.0194434815492,0.651390863407254,65.1390863407254,#N/A
174.025,18.37,17.04176,,174.025,33.08,26.84996,,174.025,55.5320435308344,0.634703366410974,63.4703366410974,#N/A
174.29,21.615,17.174584,,174.29,33.457,27.472964,,174.29,64.6053142840063,0.625144924297211,62.5144924297211,#N/A
174.555,21.815,17.6186256,,174.555,34.767,28.0713676,,174.555,62.7462823942244,0.627636880790945,62.7636880790945,#N/A
174.819,25.269,18.03826304,,174.819,37.221,28.74093084,,174.819,67.8890948658016,0.627615825681448,62.7615825681448,#N/A
175.084,27.178,18.761336736,,175.084,37.766,29.588937756,,175.084,71.9642006037176,0.634065909723157,63.4065909723157,#N/A
175.348,26.36,19.6030030624,,175.348,37.13,30.4066439804,,175.348,70.9938055480743,0.644694727738978,64.4694727738978,#N/A
175.613,26.269,20.27870275616,,175.613,39.312,31.07897958236,,175.613,66.8218355718356,0.652489336157932,65.2489336157932,#N/A
175.877,26.814,20.877732480544,,175.877,42.312,31.902281624124,,175.877,63.3720930232558,0.654427564978819,65.4427564978819,#N/A
176.142,26.632,21.4713592324896,,176.142,41.584,32.9432534617116,,176.142,64.0438630242401,0.651768024595529,65.1768024595529,#N/A
176.406,27.269,21.9874233092406,,176.406,41.493,33.8073281155404,,176.406,65.7195189550045,0.650374476033601,65.0374476033601,#N/A
176.671,27.905,22.5155809783166,,176.671,39.948,34.5758953039864,,176.671,69.8533093020927,0.651192999642172,65.1192999642172,#N/A
176.935,26.814,23.0545228804849,,176.935,39.857,35.1131057735878,,176.935,67.2755099480643,0.656578857738829,65.6578857738829,#N/A
177.2,25.723,23.4304705924364,,177.2,39.584,35.587495196229,,177.2,64.9833265966047,0.658390551603621,65.8390551603622,#N/A
177.464,26.359,23.6597235331928,,177.464,37.584,35.9871456766061,,177.464,70.1335674755215,0.657449294417732,65.7449294417732,#N/A
177.729,25.359,23.9296511798735,,177.729,36.038,36.1468311089455,,177.729,70.3673899772462,0.662012421164949,66.2012421164949,#N/A
177.993,24.177,24.0725860618862,,177.993,36.856,36.1359479980509,,177.993,65.5985456913393,0.666167276507719,66.6167276507719,#N/A
178.258,24.722,24.0830274556975,,178.258,38.766,36.2079531982458,,178.258,63.7723778568849,0.665130871216004,66.5130871216004,#N/A
178.523,23.904,24.1469247101278,,178.523,38.402,36.4637578784213,,178.523,62.2467579813551,0.66221711954756,66.221711954756,#N/A
178.787,24.813,24.122632239115,,178.787,37.584,36.6575820905791,,178.787,66.0201149425287,0.658053010138779,65.8053010138779,#N/A
179.052,24.995,24.1916690152035,,179.052,38.311,36.7502238815212,,179.052,65.2423585915272,0.658272697690084,65.8272697690084,#N/A
179.316,26.267,24.2720021136832,,179.316,36.856,36.9063014933691,,179.316,71.2692641632299,0.657665524085204,65.7665524085205,#N/A
179.581,26.722,24.4715019023148,,179.581,37.856,36.9012713440322,,179.581,70.5885460693153,0.663161484984242,66.3161484984242,#N/A
179.845,27.176,24.6965517120834,,179.845,36.583,36.996744209629,,179.845,74.2858704862914,0.667533109728496,66.7533109728496,#N/A
180.11,25.904,24.944496540875,,180.11,36.492,36.9553697886661,,180.11,70.9854214622383,0.674989769647098,67.4989769647098,#N/A
180.374,25.54,25.0404468867875,,180.374,36.674,36.9090328097995,,180.374,69.6406173310792,0.678436821030412,67.8436821030412,#N/A
180.639,25.722,25.0904021981088,,180.639,37.128,36.8855295288195,,180.639,69.2792501616031,0.680223451272539,68.0223451272539,#N/A
180.903,25.176,25.1535619782979,,180.903,37.583,36.9097765759376,,180.903,66.987733815821,0.681487787566185,68.1487787566185,#N/A
181.168,22.176,25.1558057804681,,181.168,35.674,36.9770989183438,,181.168,62.1629197735045,0.680307717920744,68.0307717920744,#N/A
181.432,22.267,24.8578252024213,,181.432,36.037,36.8467890265094,,181.432,61.7892721369703,0.674626632582213,67.4626632582213,#N/A
181.697,23.358,24.5987426821792,,181.697,35.855,36.7658101238585,,181.697,65.1457258401897,0.669065705319962,66.9065705319962,#N/A
181.961,23.448,24.4746684139613,,181.961,36.764,36.6747291114727,,181.961,63.7797845718638,0.667344217855587,66.7344217855587,#N/A
182.226,23.994,24.3720015725651,,182.226,37.219,36.6836562003254,,182.226,64.4670732690293,0.664383109455402,66.4383109455402,#N/A
182.491,24.266,24.3342014153086,,182.491,35.582,36.7371905802929,,182.491,68.1974031813838,0.662386018934239,66.2386018934239,#N/A
182.755,22.63,24.3273812737778,,182.755,36.401,36.6216715222636,,182.755,62.168621741161,0.664289210802088,66.4289210802088,65.840748545698
183.02,22.357,24.1576431464,,183.02,38.037,36.5996043700372,,183.02,58.7769803086468,0.660052029583603,66.0052029583603,65.8062132611558
183.284,21.448,23.97757883176,,183.284,40.4,36.7433439330335,,183.284,53.0891089108911,0.652569316376329,65.2569316376329,65.7735957857885
183.549,21.448,23.724620948584,,183.549,40.946,37.1090095397301,,183.549,52.3811849753334,0.639322397521379,63.9322397521379,65.7519851333027
183.813,22.811,23.4969588537256,,183.813,41.491,37.4927085857571,,183.813,54.9781880407799,0.626707424991208,62.6707424991208,65.7334430341777
184.078,23.084,23.428362968353,,184.078,43.218,37.8925377271814,,184.078,53.4129297977694,0.618284347620962,61.8284347620962,65.6825842825936
184.342,23.902,23.3939266715177,,184.342,43.491,38.4250839544633,,184.342,54.958497160332,0.608819142704837,60.8819142704837,65.6138983449473
184.607,22.447,23.444734004366,,184.607,42.764,38.931675559017,,184.607,52.4904124964924,0.60220202875229,60.220202875229,65.5050556290023
184.871,23.175,23.3449606039294,,184.871,42.855,39.3149080031153,,184.871,54.0777038851943,0.593794104823532,59.3794104823532,65.3520065859496
185.136,23.174,23.3279645435364,,185.136,44.4,39.6689172028037,,185.136,52.1936936936937,0.588066581809489,58.8066581809489,65.1581223316807
185.4,21.265,23.3125680891828,,185.4,44.676,40.1420254825234,,185.4,47.598263049512,0.580752162078428,58.0752162078428,64.9278372504014
185.665,21.811,23.1078112802645,,185.665,45.858,40.595422934271,,185.665,47.5620393388286,0.569222084905456,56.9222084905456,64.6765286129227
185.929,22.356,22.9781301522381,,185.929,44.039,41.1216806408439,,185.929,50.7640954608415,0.558783828728418,55.8783828728418,64.4142875920933
186.194,22.992,22.9159171370142,,186.194,45.403,41.4134125767595,,186.194,50.6398255621875,0.553345298326713,55.3345298326713,64.136056342532
186.459,21.81,22.9235254233128,,186.459,45.403,41.8123713190836,,186.459,48.0364733607911,0.548247437304526,54.8247437304526,63.823516150797
186.723,20.174,22.8121728809815,,186.723,45.585,42.1714341871752,,186.723,44.2557858944828,0.540938986796872,54.0938986796872,63.477568491344
186.988,24.174,22.5483555928834,,186.988,47.13,42.5127907684577,,186.988,51.2921705919796,0.530389917606,53.0389917606,63.1289871140109
187.252,23.174,22.710920033595,,187.252,48.13,42.9745116916119,,187.252,48.1487637648037,0.528474184804476,52.8474184804476,62.7540190358526
187.517,22.446,22.7572280302355,,187.517,48.311,43.4900605224508,,187.517,46.4614684026412,0.523274232246415,52.3274232246415,62.3504033387543
187.781,22.173,22.726105227212,,187.781,45.493,43.9721544702057,,187.781,48.7393664959444,0.516829468581317,51.6829468581317,61.9413863261424
188.046,21.628,22.6707947044908,,188.046,44.584,44.1242390231851,,188.046,48.5106764758658,0.513794576549601,51.3794576549601,61.5324182212533
188.31,22.446,22.5665152340417,,188.31,45.766,44.1702151208666,,188.31,49.0451426823406,0.510898920738581,51.0898920738581,61.128999072519
188.575,23.537,22.5544637106375,,188.575,43.765,44.3297936087799,,188.575,53.7804181423512,0.508787925107109,50.8787925107109,60.7327383662403
188.839,24.446,22.6527173395738,,188.839,44.402,44.273314247902,,188.839,55.0560785550201,0.511656236366973,51.1656236366973,60.3486609108715
189.104,23.718,22.8320456056164,,189.104,41.947,44.2861828231118,,189.104,56.5427801749827,0.515556865598744,51.5556865598744,59.9625639926387
189.368,24.809,22.9206410450548,,189.368,42.311,44.0522645408006,,189.368,58.6348703646806,0.520305625238085,52.0305625238085,59.5818638464834
189.633,24.718,23.1094769405493,,189.633,43.674,43.8781380867205,,189.633,56.5966020973577,0.526674055651036,52.6674055651036,59.1915855295895
189.897,21.264,23.2703292464944,,189.897,43.31,43.8577242780485,,189.897,49.0972061879473,0.530586792396375,53.0586792396375,58.7814046650972
