wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
173.232,15.215,#N/A,,173.232,26.024,#N/A,,173.232,58.4652628343068,#N/A,#N/A,#N/A
173.496,18.43,15.215,,173.496,28.858,26.024,,173.496,63.8644396701088,0.584652628343068,58.4652628343068,#N/A
173.761,20.215,15.5365,,173.761,31.733,26.3074,,173.761,63.7034002458009,0.590575275397797,59.0575275397797,#N/A
174.025,21.16,16.00435,,174.025,33.08,26.84996,,174.025,63.9661426844014,0.59606606490289,59.606606490289,#N/A
174.29,20.315,16.519915,,174.29,33.457,27.472964,,174.29,60.719729802433,0.601315351339593,60.1315351339593,#N/A
174.555,19.351,16.8994235,,174.555,34.767,28.0713676,,174.555,55.6591020220324,0.60201639409973,60.201639409973,#N/A
174.819,20.624,17.14458115,,174.819,37.221,28.74093084,,174.819,55.4095806130948,0.596521429505656,59.6521429505656,#N/A
175.084,22.442,17.492523035,,175.084,37.766,29.588937756,,175.084,59.4238203675264,0.591184556175995,59.1184556175995,#N/A
175.348,23.533,17.9874707315,,175.348,37.13,30.4066439804,,175.348,63.3800161594398,0.591563828717653,59.1563828717653,#N/A
175.613,21.078,18.54202365835,,175.613,39.312,31.07897958236,,175.613,53.6172161172161,0.59660979567277,59.660979567277,#N/A
175.877,21.441,18.795621292515,,175.877,42.312,31.902281624124,,175.877,50.6735677821895,0.589162289831397,58.9162289831397,#N/A
176.142,22.169,19.0601591632635,,176.142,41.584,32.9432534617116,,176.142,53.3113697575991,0.578575494536878,57.8575494536878,#N/A
176.406,20.987,19.3710432469372,,176.406,41.493,33.8073281155404,,176.406,50.5796158388162,0.572983560863916,57.2983560863916,#N/A
176.671,18.077,19.5326389222434,,176.671,39.948,34.5758953039864,,176.671,45.2513267247422,0.564920698380049,56.4920698380049,#N/A
176.935,18.168,19.3870750300191,,176.935,39.857,35.1131057735878,,176.935,45.5829590787064,0.552132162703823,55.2132162703823,#N/A
177.2,19.441,19.2651675270172,,177.2,39.584,35.587495196229,,177.2,49.1132780921584,0.541346543801111,54.1346543801111,#N/A
177.464,21.35,19.2827507743155,,177.464,37.584,35.9871456766061,,177.464,56.8060876968923,0.53582328944889,53.582328944889,#N/A
177.729,20.622,19.4894756968839,,177.729,36.038,36.1468311089455,,177.729,57.2229313502414,0.539175222252352,53.9175222252352,#N/A
177.993,19.077,19.6027281271955,,177.993,36.856,36.1359479980509,,177.993,51.7609073149555,0.542471671927712,54.2471671927712,#N/A
178.258,17.167,19.550155314476,,178.258,38.766,36.2079531982458,,178.258,44.2836506216788,0.539940913186529,53.994091318653,#N/A
178.523,17.985,19.3118397830284,,178.523,38.402,36.4637578784213,,178.523,46.8334982552992,0.529617376448653,52.9617376448653,#N/A
178.787,18.349,19.1791558047255,,178.787,37.584,36.6575820905791,,178.787,48.821306939123,0.523197513609456,52.3197513609456,#N/A
179.052,18.167,19.096140224253,,179.052,38.311,36.7502238815212,,179.052,47.4198011015113,0.519619697714411,51.9619697714411,#N/A
