wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
173.232,28.506,#N/A,,173.232,26.024,#N/A,,173.232,109.537350138334,#N/A,#N/A,#N/A
173.496,29.958,28.506,,173.496,28.858,26.024,,173.496,103.811767967288,1.09537350138334,109.537350138334,#N/A
173.761,31.047,28.6512,,173.761,31.733,26.3074,,173.761,97.8382125862667,1.08909280278553,108.909280278553,#N/A
174.025,31.45,28.89078,,174.025,33.08,26.84996,,174.025,95.0725513905683,1.07600830690251,107.600830690251,#N/A
174.29,32.672,29.146702,,174.29,33.457,27.472964,,174.29,97.6537047553576,1.06092309515639,106.092309515639,#N/A
174.555,33.854,29.4992318,,174.555,34.767,28.0713676,,174.555,97.3739465585181,1.05086550182899,105.086550182899,#N/A
174.819,37.036,29.93470862,,174.819,37.221,28.74093084,,174.819,99.5029687541979,1.04153580782215,104.153580782215,#N/A
175.084,37.945,30.644837758,,175.084,37.766,29.588937756,,175.084,100.473971296934,1.03568563395913,103.568563395913,#N/A
175.348,38.035,31.3748539822,,175.348,37.13,30.4066439804,,175.348,102.437382170751,1.03184205407292,103.184205407292,#N/A
175.613,39.671,32.04086858398,,175.613,39.312,31.07897958236,,175.613,100.913207163207,1.03094982571969,103.094982571969,#N/A
175.877,39.399,32.803881725582,,175.877,42.312,31.902281624124,,175.877,93.1154282473057,1.02826130469541,102.826130469541,#N/A
176.142,40.035,33.4633935530238,,176.142,41.584,32.9432534617116,,176.142,96.2750096190842,1.0157889715391,101.57889715391,#N/A
176.406,39.853,34.1205541977214,,176.406,41.493,33.8073281155404,,176.406,96.0475260887379,1.00926503511637,100.926503511637,#N/A
176.671,38.489,34.6937987779493,,176.671,39.948,34.5758953039864,,176.671,96.347752077701,1.00340999048401,100.340999048401,#N/A
176.935,38.671,35.0733189001543,,176.935,39.857,35.1131057735878,,176.935,97.0243620944878,0.998866893925876,99.8866893925876,#N/A
177.2,38.489,35.4330870101389,,177.2,39.584,35.587495196229,,177.2,97.2337308003234,0.995661167349973,99.5661167349973,#N/A
177.464,38.125,35.738678309125,,177.464,37.584,35.9871456766061,,177.464,101.439442315879,0.993095663387314,99.3095663387314,#N/A
177.729,36.397,35.9773104782125,,177.729,36.038,36.1468311089455,,177.729,100.996170708696,0.995310221517841,99.5310221517842,#N/A
177.993,35.579,36.0192794303913,,177.993,36.856,36.1359479980509,,177.993,96.5351638810506,0.996771398728326,99.6771398728326,#N/A
178.258,37.124,35.9752514873521,,178.258,38.766,36.2079531982458,,178.258,95.7643295671465,0.993573187923117,99.3573187923117,#N/A
178.523,36.215,36.0901263386169,,178.523,38.402,36.4637578784213,,178.523,94.3049841154107,0.989753345196891,98.9753345196891,#N/A
178.787,35.488,36.1026137047552,,178.787,37.584,36.6575820905791,,178.787,94.4231587909749,0.984860747649624,98.4860747649624,#N/A
179.052,36.306,36.0411523342797,,179.052,38.311,36.7502238815212,,179.052,94.7665161441883,0.980705653670914,98.0705653670914,#N/A
179.316,36.669,36.0676371008517,,179.316,36.856,36.9063014933691,,179.316,99.4926199261992,0.97727584833533,97.727584833533,#N/A
179.581,37.033,36.1277733907666,,179.581,37.856,36.9012713440322,,179.581,97.8259721048183,0.979038718041602,97.9038718041602,#N/A
179.845,37.214,36.2182960516899,,179.845,36.583,36.996744209629,,179.845,101.724844873302,0.978959009108254,97.8959009108254,#N/A
180.11,37.214,36.3178664465209,,180.11,36.492,36.9553697886661,,180.11,101.978515839088,0.982749371856085,98.2749371856085,#N/A
180.374,37.123,36.4074798018688,,180.374,36.674,36.9090328097995,,180.374,101.224300594427,0.986411104010358,98.6411104010358,#N/A
180.639,37.668,36.479031821682,,180.639,37.128,36.8855295288195,,180.639,101.454427925016,0.988979480237095,98.8979480237095,#N/A
180.903,38.304,36.5979286395138,,180.903,37.583,36.9097765759376,,180.903,101.918420562488,0.991551074935872,99.1551074935872,#N/A
181.168,36.122,36.7685357755624,,181.168,35.674,36.9770989183438,,181.168,101.255816561081,0.994359667229655,99.4359667229655,#N/A
181.432,34.486,36.7038821980062,,181.432,36.037,36.8467890265094,,181.432,95.696090129589,0.996121593433814,99.6121593433814,#N/A
181.697,35.667,36.4820939782055,,181.697,35.855,36.7658101238585,,181.697,99.4756658764468,0.992283152616598,99.2283152616598,#N/A
181.961,37.485,36.400584580385,,181.961,36.764,36.6747291114727,,181.961,101.961157654227,0.992524974615234,99.2524974615234,#N/A
182.226,37.758,36.5090261223465,,182.226,37.219,36.6836562003254,,182.226,101.448185066767,0.995239567260546,99.5239567260546,#N/A
182.491,38.212,36.6339235101118,,182.491,35.582,36.7371905802929,,182.491,107.391377662863,0.99718903191698,99.718903191698,#N/A
182.755,39.121,36.7917311591007,,182.755,36.401,36.6216715222636,,182.755,107.472322188951,1.00464368855293,100.464368855293,100.990648667139
183.02,37.212,37.0246580431906,,183.02,38.037,36.5996043700372,,183.02,97.8310592318006,1.0116136138756,101.16136138756,100.754952876283
183.284,37.121,37.0433922388715,,183.284,40.4,36.7433439330335,,183.284,91.8836633663367,1.00816605876659,100.816605876659,100.509947743235
183.549,37.939,37.0511530149844,,183.549,40.946,37.1090095397301,,183.549,92.6561813119719,0.998440903557832,99.8440903557832,100.279090014484
183.813,37.757,37.1399377134859,,183.813,41.491,37.4927085857571,,183.813,91.0004579306356,0.990590947264738,99.0590947264738,100.065154683177
184.078,37.12,37.2016439421373,,184.078,43.218,37.8925377271814,,184.078,85.8901383682725,0.981767022572667,98.1767022572667,99.8410530725698
184.342,39.029,37.1934795479236,,184.342,43.491,38.4250839544633,,184.342,89.7404060610241,0.967947905904403,96.7947905904403,99.6208681214147
184.607,38.756,37.3770315931313,,184.607,42.764,38.931675559017,,184.607,90.6276307174259,0.960067375894752,96.0067375894752,99.4006808962408
184.871,37.029,37.5149284338181,,184.871,42.855,39.3149080031153,,184.871,86.4053202660133,0.954216360644809,95.4216360644809,99.1645561087168
185.136,36.847,37.4663355904363,,185.136,44.4,39.6689172028037,,185.136,82.9887387387388,0.944475882689035,94.4475882689035,98.8965878273789
185.4,38.21,37.4044020313927,,185.4,44.676,40.1420254825234,,185.4,85.5269048258573,0.931801561624673,93.1801561624673,98.6131221919166
185.665,37.938,37.4849618282534,,185.665,45.858,40.595422934271,,185.665,82.7292947795369,0.923379019574354,92.3379019574354,98.3344052708308
185.929,39.392,37.5302656454281,,185.929,44.039,41.1216806408439,,185.929,89.4479892822271,0.912663710737331,91.2663710737331,98.0680944855088
186.194,40.028,37.7164390808853,,186.194,45.403,41.4134125767595,,186.194,88.1615752263066,0.910730044547236,91.0730044547236,97.8090636921467
186.459,38.937,37.9475951727967,,186.459,45.403,41.8123713190836,,186.459,85.7586503094509,0.907568596940042,90.7568596940042,97.5477677044198
186.723,37.846,38.0465356555171,,186.723,45.585,42.1714341871752,,186.723,83.0229242075244,0.902187378466901,90.2187378466901,97.2742822671563
186.988,39.846,38.0264820899654,,186.988,47.13,42.5127907684577,,186.988,84.5448758752387,0.894471555562498,89.4471555562498,96.9932000477367
187.252,39.482,38.2084338809688,,187.252,48.13,42.9745116916119,,187.252,82.03199667567,0.889095242202056,88.9095242202057,96.6855614858736
187.517,40.391,38.3357904928719,,187.517,48.311,43.4900605224508,,187.517,83.6062180455797,0.881483953628484,88.1483953628484,96.3604863217371
187.781,41.391,38.5413114435847,,187.781,45.493,43.9721544702057,,187.781,90.9832281889521,0.876493587997815,87.6493587997815,96.0533449383278
188.046,41.572,38.8262802992263,,188.046,44.584,44.1242390231851,,188.046,93.2442131706442,0.87993087606168,87.9930876061681,95.7708526377113
188.31,41.209,39.1008522693036,,188.31,45.766,44.1702151208666,,188.31,90.0428265524625,0.885231193968803,88.5231193968803,95.5058239600925
188.575,40.845,39.3116670423733,,188.575,43.765,44.3297936087799,,188.575,93.3280018279447,0.886800136930645,88.6800136930645,95.2644431669808
188.839,41.208,39.4650003381359,,188.839,44.402,44.273314247902,,188.839,92.806630331967,0.891394760219609,89.1394760219609,95.0422692657166
189.104,41.753,39.6393003043224,,189.104,41.947,44.2861828231118,,189.104,99.5375116218085,0.895071504867556,89.5071504867556,94.8411443885541
189.368,41.844,39.8506702738901,,189.368,42.311,44.0522645408006,,189.368,98.8962681099478,0.904622513491469,90.4622513491469,94.6622154544864
189.633,41.844,40.0500032465011,,189.633,43.674,43.8781380867205,,189.633,95.8098639923066,0.912755303503227,91.2755303503227,94.4852459153619
189.897,41.117,40.229402921851,,189.897,43.31,43.8577242780485,,189.897,94.9365042715308,0.917270642380013,91.7270642380013,94.3069563473793
190.162,40.571,40.3181626296659,,190.162,43.037,43.8029518502436,,190.162,94.2700467039989,0.920443963856779,92.044396385678,94.1276456609429
190.427,37.934,40.3434463666993,,190.427,42.765,43.7263566652193,,190.427,88.7033789313691,0.92263452625563,92.263452625563,93.9319537059106
190.691,38.752,40.1025017300294,,190.691,42.855,43.6302209986973,,190.691,90.4258546260646,0.919145051573924,91.9145051573924,93.7247120342084
190.956,39.298,39.9674515570264,,190.956,43.855,43.5526988988276,,190.956,89.608938547486,0.917680248699864,91.7680248699864,93.5068366034556
191.22,39.116,39.9005064013238,,191.22,43.219,43.5829290089449,,191.22,90.506490201069,0.915507684055257,91.5507684055257,93.2965341920847
191.485,37.025,39.8220557611914,,191.485,44.582,43.5465361080504,,191.485,83.0492126867346,0.91447126040938,91.4471260409381,93.0623965684417
191.749,35.843,39.5423501850723,,191.749,43.4,43.6500824972453,,191.749,82.5875576036867,0.905894053867315,90.5894053867315,92.7994071701911
192.014,34.388,39.172415166565,,192.014,45.309,43.6250742475208,,192.014,75.8966209803792,0.897933489907842,89.7933489907842,92.492290452857
192.278,34.388,38.6939736499085,,192.278,47.127,43.7934668227687,,192.278,72.9687864706007,0.883555846503367,88.3555846503367,92.1206126482183
192.543,35.569,38.2633762849177,,192.543,47.036,44.1268201404918,,192.543,75.6208010885279,0.867122900836589,86.7122900836589,91.6983531768375
192.807,36.024,37.9939386564259,,192.807,45.4,44.4177381264427,,192.807,79.3480176211454,0.855377609464707,85.5377609464707,91.2683501666008
193.072,37.023,37.7969447907833,,193.072,46.036,44.5159643137984,,193.072,80.4218437744374,0.849064944979022,84.9064944979022,90.8521394657332
193.336,39.205,37.719550311705,,193.336,44.672,44.6679678824186,,193.336,87.761909025788,0.844442944236815,84.4442944236815,90.4661121173568
193.601,37.932,37.8680952805345,,193.601,44.945,44.6683710941767,,193.601,84.3964845922794,0.847760828365449,84.7760828365449,90.1029015581918
193.865,36.659,37.874485752481,,193.865,43.945,44.696033984759,,193.865,83.4201843213107,0.847379115681627,84.7379115681627,89.7735324874854
194.13,36.295,37.7529371772329,,194.13,43.036,44.6209305862831,,194.13,84.3363695510735,0.84608134974304,84.608134974304,89.4647512095511
194.395,38.386,37.6071434595096,,194.395,42.672,44.4624375276548,,194.395,89.9559430071241,0.845818303059042,84.5818303059042,89.1857795899087
194.659,39.568,37.6850291135587,,194.659,44.035,44.2833937748893,,194.659,89.8557965254911,0.850996861377137,85.0996861377137,88.9459230101392
194.924,40.477,37.8733262022028,,194.924,42.581,44.2585543974004,,194.924,95.0588290552124,0.855728948174307,85.5728948174307,88.765081103193
195.188,41.386,38.1336935819825,,195.188,40.762,44.0907989576604,,195.188,101.530837544772,0.86489005605459,86.489005605459,88.6448730437503
195.453,39.567,38.4589242237843,,195.453,40.853,43.7579190618943,,195.453,96.8521283626662,0.878902037580563,87.8902037580563,88.5763898552538
195.717,38.022,38.5697318014059,,195.717,41.126,43.4674271557049,,195.717,92.45246316199,0.887324930993615,88.7324930993615,88.5226967121904
195.982,37.385,38.5149586212653,,195.982,40.762,43.2332844401344,,195.982,91.7153230950395,0.890863581613776,89.0863581613776,88.4842856953365
196.246,36.203,38.4019627591387,,196.246,42.035,42.986155996121,,196.246,86.125847508029,0.89335652070411,89.335652070411,88.451916507571
196.511,36.567,38.1820664832249,,196.511,43.216,42.8910403965089,,196.511,84.6144946316179,0.890210778993664,89.0210778993664,88.4284100629346
196.775,37.294,38.0205598349024,,196.775,42.398,42.923536356858,,196.775,87.9616963064295,0.885774171047017,88.5774171047017,88.4177884443129
