wavelength_nm,intensity,intensity_smoothed,,wavelength_nm2,intensity_i0,intensity_i0_smoothed,,wavelength_nm3,,transmission,transmission_perc,transmission_perc_smoothed
173.232,14.62,#N/A,,173.232,26.024,#N/A,,173.232,56.1789117737473,#N/A,#N/A,#N/A
173.496,14.929,14.62,,173.496,28.858,26.024,,173.496,51.7326218033128,0.561789117737473,56.1789117737473,#N/A
173.761,17.161,14.6509,,173.761,31.733,26.3074,,173.761,54.0793495729997,0.556911743463816,55.6911743463816,#N/A
174.025,16.564,14.90191,,174.025,33.08,26.84996,,174.025,50.0725513905683,0.555006785857409,55.5006785857409,#N/A
174.29,17.186,15.068119,,174.29,33.457,27.472964,,174.29,51.3674268463999,0.548470816618112,54.8470816618112,#N/A
174.555,18.968,15.2799071,,174.555,34.767,28.0713676,,174.555,54.5574826703483,0.544323572607129,54.4323572607129,#N/A
174.819,20.695,15.64871639,,174.819,37.221,28.74093084,,174.819,55.6003331452675,0.544474932879383,54.4474932879383,#N/A
175.084,21.241,16.153344751,,175.084,37.766,29.588937756,,175.084,56.2437112746915,0.545925132027575,54.5925132027575,#N/A
175.348,21.059,16.6621102759,,175.348,37.13,30.4066439804,,175.348,56.7169404793967,0.54797597152255,54.797597152255,#N/A
175.613,20.331,17.10179924831,,175.613,39.312,31.07897958236,,175.613,51.717032967033,0.55026900748108,55.026900748108,#N/A
175.877,22.513,17.424719323479,,175.877,42.312,31.902281624124,,175.877,53.2071280015126,0.546190380010397,54.6190380010397,#N/A
176.142,23.695,17.9335473911311,,176.142,41.584,32.9432534617116,,176.142,56.9810504040015,0.544376936296666,54.4376936296666,#N/A
176.406,23.604,18.509692652018,,176.406,41.493,33.8073281155404,,176.406,56.8867037813607,0.547505339338234,54.7505339338234,#N/A
176.671,22.785,19.0191233868162,,176.671,39.948,34.5758953039864,,176.671,57.0366476419345,0.550068862124979,55.0068862124979,#N/A
176.935,23.512,19.3957110481346,,176.935,39.857,35.1131057735878,,176.935,58.9908924404747,0.552378111272746,55.2378111272746,#N/A
177.2,21.512,19.8073399433211,,177.2,39.584,35.587495196229,,177.2,54.3451899757478,0.556581457450256,55.6581457450256,#N/A
177.464,20.149,19.977805948989,,177.464,37.584,35.9871456766061,,177.464,53.6105789697744,0.555137273973241,55.5137273973241,#N/A
177.729,20.603,19.9949253540901,,177.729,36.038,36.1468311089455,,177.729,57.1702092235973,0.55315845789707,55.315845789707,#N/A
177.993,18.239,20.0557328186811,,177.993,36.856,36.1359479980509,,177.993,49.4871934013458,0.555007795001333,55.5007795001333,#N/A
